Family	Acidaminococcaceae	Actinomycetaceae	Aerococcaceae	Alcaligenaceae	Anaeroplasmataceae	Bacteroidaceae	Bacteroidales_S24-7_group	Bifidobacteriaceae	Campylobacteraceae	Cardiobacteriaceae	Carnobacteriaceae	Christensenellaceae	Clostridiaceae_1	Clostridiales_vadinBB60_group	Comamonadaceae	Coriobacteriaceae	Corynebacteriaceae	Defluviitaleaceae	Desulfovibrionaceae	Elusimicrobiaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Family_XI	Family_XIII	Fusobacteriaceae	Lachnospiraceae	Lactobacillaceae	Leptotrichiaceae	Leuconostocaceae	Methanobacteriaceae	Microbacteriaceae	Micrococcaceae	Mitochondria	Moraxellaceae	Neisseriaceae	Oxalobacteraceae	Pasteurellaceae	Peptococcaceae	Peptostreptococcaceae	Porphyromonadaceae	Prevotellaceae	Propionibacteriaceae	Pseudomonadaceae	Rhodospirillaceae	Rikenellaceae	Ruminococcaceae	Staphylococcaceae	Streptococcaceae	Succinivibrionaceae	Synergistaceae	Thermoanaerobacteraceae	Unknown_Family	Veillonellaceae	Verrucomicrobiaceae	Victivallaceae	vadinBE97
Elusimicrobiaceae	0.148011467725	-0.0666599624171	0.104597114389	-0.0777455247436	0.134692647834	0.0778199437419	0.0807208037756	-0.217493969188	0.019406388209	0.0412113865814	-0.0779755889042	0.0682824264087	-0.0478907031795	0.0365614386704	0.0569759516322	-0.146988970002	0.0642517591506	0.0922211195647	-0.183203139862	2.23146771781	0.0570377345645	-0.000998694880976	0.0640780056784	0.0249599108263	-0.205607171273	-0.0901099780678	0.144351541081	0.00160956022585	-0.148888286446	0.0204257737454	-0.261103814051	0.113108554406	0.0918079276059	-0.117967180616	-0.0385473284711	0.0598791099069	0.0846834115734	0.0134086439067	-0.139698858035	-0.0240476751167	0.00123325442662	-0.169179710835	-0.190845861031	0.120391408345	0.0149021020095	0.0726011313435	-0.172857892279	0.0160512280088	0.071303362178	-0.092901932308	0.18280792407	0.0644158922798	0.0194101397619	0.109396854194	-0.0665682071287	-0.0640159413813	0.120672766821	0.123122734494
Enterobacteriaceae	-0.0194870816368	0.41229818505	0.196804089538	0.464166943169	-0.142591790643	0.244337697949	-0.549664036736	-0.278422313172	0.0629972042255	-0.0231118156763	0.405390293462	-1.08307675153	-0.338688711326	-0.623531900591	-0.00392841549845	-0.0787454658563	0.131073817136	-0.366854151816	-0.418208300281	0.0570377345645	3.77525259335	0.916597358256	-0.00307646550405	-0.0144740974643	0.563305782523	-0.643257727418	0.813801331404	-0.18844022229	0.562299869469	-0.0635802854372	0.798515461218	-0.626110055595	0.0717819635994	0.513037390088	0.448301695616	0.187258329307	0.115252019021	-0.0670150441434	0.813670382463	-0.486641130647	-0.262946404053	-0.23993386466	-0.541341596028	0.17838033405	0.203475363956	-0.538714163174	-0.729940662184	-0.43447087558	0.0350038983186	0.581796465082	0.0679863648482	-0.008569071426	-0.272191012007	0.0825209340744	0.638641899263	-0.515623855799	-0.109315704065	-0.00526350965072
Enterococcaceae	-2.11535945568	1.01976277791	0.018439624049	-1.40021900109	0.126784106782	-0.640101896278	-0.0908229892803	0.835141053075	-0.108272392754	0.00560608521367	-0.562210403101	-0.228336447065	1.2460843869	-0.206518774719	0.0684496758634	0.0571484603313	0.0879094844312	-0.376056430715	-1.34155872318	-0.000998694880976	0.916597358256	8.90686064016	0.87730134654	0.39531611863	0.595005765023	0.167062516546	-0.160154794824	0.114445675098	1.43319400126	-0.399978933477	2.31204241352	0.127441233481	0.0839671517026	0.620534719707	0.0449180018094	0.0921601568853	-0.125106638607	-0.155051457083	0.00970901637833	-0.16744779797	1.35263590299	-0.9410583684	-0.781304562915	0.00713897701789	0.198059187801	-0.499832283587	-0.859396070526	-0.303172469889	0.129263920081	1.47884610704	-0.00768350496423	-0.215148951843	-0.308542992807	-0.178134682279	-0.819553853924	-1.02073348514	-0.202172927996	0.0471144732176
Erysipelotrichaceae	-0.985708603282	0.720139886852	0.204162547775	-0.864788286872	-0.0400802368455	-0.37783324428	-0.0471328885495	0.437769401706	-0.0860287982124	0.0125838768554	0.29076746689	-0.0580561860356	0.933972062665	-0.230160223853	-0.0503279724458	0.440773313657	0.0194343739343	-0.245361949043	-0.513391424204	0.0640780056784	-0.00307646550405	0.87730134654	1.76780636742	0.260083406354	0.471248622409	0.407315847064	0.0827111282595	0.31697201927	0.331040260456	-0.239529788868	0.5605044292	0.0747223350264	0.0412404444648	0.0334288552462	0.126416050233	0.0190744126174	-0.0185341009832	-0.0987047203977	-0.411648779499	-0.0631097849942	1.14201373736	-0.330491687271	-0.297882586356	0.0529938495839	0.0978507669522	-0.186517737449	-0.602006430491	-0.0701232394621	0.0661321784995	0.385750245432	0.115167003511	-0.17913196183	-0.11331747326	0.00667010891962	-0.734207452326	-0.493518406171	-0.127689904154	-0.0464322848617
Eubacteriaceae	-0.219337264022	0.000489643929393	0.165701762195	-0.521619709117	0.0085709922311	0.0972453146305	-0.155808643008	0.377250790808	-0.0342315892248	0.0430543497747	0.12531920395	-0.272905336141	0.195231587624	-0.016715320012	0.0435256526379	-0.0486728613499	0.0973510672269	0.0389219750545	-0.397802373408	0.0249599108263	-0.0144740974643	0.39531611863	0.260083406354	3.54742900088	0.0769769279745	0.241310460951	0.0747414460606	0.033049736767	0.234646978824	-0.078691286449	-0.104916305674	0.282609944875	0.141898441369	-0.155765805356	0.116880892339	0.0518830524894	-0.0501209120557	0.0217099416584	-1.11455627414	0.126818638178	0.335889619173	-0.109948419371	-0.59812461962	0.0969489658739	-0.039531492626	-0.0124502226014	-0.224334114674	-0.0824145551665	0.0908417403604	-0.10465865356	0.0656419857472	-0.0850500405886	0.0898990983016	0.0272450055373	-0.354440304655	0.494493013044	-0.0243473649335	0.0226690115708
Family_XI	-0.671259311263	1.21441586561	0.331811268453	-0.626497140414	-0.236370670416	-0.252441549355	-1.15029429256	0.312201462636	0.190282555226	-0.0454524157502	1.27657607996	-0.782555554057	-0.0343535607598	-0.778914332343	-0.0861488747159	0.235133726575	0.418280076284	-0.535460324352	-0.488684883805	-0.205607171273	0.563305782523	0.595005765023	0.471248622409	0.0769769279745	4.60323246913	0.127799796652	0.658068516109	0.219778912327	1.14301161166	-0.00129091969311	0.867876618438	-1.23975394894	0.0238127932564	0.706113783485	0.0793286075373	-0.0633996382115	-0.0477119709996	-0.622315356295	0.498849455065	-0.324292179	0.277735652331	-0.219051876039	-0.793526328841	0.0731293301729	0.212354570963	-0.13621596404	-0.782437735827	-0.223221727035	0.0706463947757	1.21646471094	0.0676509841763	-0.125108810395	-0.45289887848	0.0458615458048	-0.218470645544	-0.368285771681	-0.284550693161	-0.141884428591
Family_XIII	-0.244613079059	0.115653408142	-0.115784079013	-0.793049749079	-0.129186838482	-0.187616945184	0.403026184751	0.320650455617	-0.167149379266	-0.197119151287	-0.194168543546	1.43093504849	0.660062627156	0.234709967193	-0.11587130643	0.707757198665	-0.0739500255111	0.402559125678	0.422296971088	-0.0901099780678	-0.643257727418	0.167062516546	0.407315847064	0.241310460951	0.127799796652	2.31016386484	-0.739989271748	0.173227468377	-0.0301921657044	-0.384724290634	0.0800167085897	0.879974239284	-0.132873339111	-0.269589127893	-0.288160293332	-0.215018732373	-0.482543785365	0.0758460397313	-1.42883177701	0.88027681113	0.797228703498	0.37562129882	0.330445730201	-0.154190576747	-0.182326315667	0.185890509637	0.634755788461	0.353149575584	-0.141220045844	-0.259427365373	-0.11579636969	-0.16912311985	-0.00519699121238	-0.166025839241	-0.914167556331	0.322838477398	-0.112479043647	-0.133932450018
Fusobacteriaceae	-0.353573809195	0.322028081836	0.382678227974	0.18840113338	-0.0228551565607	0.195115565653	-0.27654656583	-0.280269705749	0.208921993954	0.237996130837	0.530589751671	-0.911317785503	-0.498955358163	-0.281975481774	0.0475257715869	-0.421401308716	-0.0134802259291	-0.346740866351	-0.292125286731	0.144351541081	0.813801331404	-0.160154794824	0.0827111282595	0.0747414460606	0.658068516109	-0.739989271748	5.0221432615	0.061365679023	0.366115611495	0.500494063192	-0.363756050326	-0.582931534823	0.262840196341	0.191568788342	0.429301381751	0.201171010407	0.472563558367	-0.274318374514	0.665652462621	-0.561501562174	-0.480096486248	-0.373028522819	-0.378800045378	0.181567851378	0.152474104547	-0.199401099391	-0.526365086183	-0.247245655711	0.125518688442	0.302248148536	0.0551735497619	0.0603928240524	-0.197866464566	0.289207729823	0.625169628057	-0.325987987059	0.0359075450436	0.0875891808176
Lachnospiraceae	-0.0398361628217	0.0780689880899	0.120237146944	-0.00593542566571	-0.00412570256548	0.264168527601	-0.249574385451	0.258586311522	-0.0709007010265	0.0269363585624	0.0812926019901	0.0844981504497	0.274746712824	-0.148080168054	-0.0363852451117	-0.00781544679206	0.0191447646525	-0.0496370139948	-0.22996794267	0.00160956022585	-0.18844022229	0.114445675098	0.31697201927	0.033049736767	0.219778912327	0.173227468377	0.061365679023	0.489672491957	0.0198551845045	-0.0304325259045	-0.0147763666159	-0.517140921337	0.0390813807061	-0.174223695035	-0.106054099616	0.0226044739158	-0.0270734790664	-0.197128865471	-0.207535708423	-0.224422026235	0.252200964305	0.0143106594328	-0.162221379347	0.0475999701543	0.0643895322293	-0.0148913684441	0.0195844215507	0.175580140336	0.0858080141849	0.116655109422	-0.0525948414986	-0.0432465027162	-0.104718067599	0.0196821994782	-0.23245689634	0.0720119902008	-0.0305575793131	-0.0116776649301
Lactobacillaceae	-1.8931094215	1.5471303674	0.104157382895	-0.548994077733	-0.0961227097532	-0.851086347358	-0.132442555393	0.991528057387	-0.064408221434	0.0197499781009	0.514098590274	-0.835063894965	0.101274713386	-0.568645446108	-0.370385545193	0.452659591855	0.162326891376	-0.80126798424	-1.23732280697	-0.148888286446	0.562299869469	1.43319400126	0.331040260456	0.234646978824	1.14301161166	-0.0301921657044	0.366115611495	0.0198551845045	8.77998882301	-0.403628086174	1.91937617586	-1.31954068661	-0.00434660731956	1.00047462786	0.462603110053	-0.0448813959856	-0.0496967780447	-0.300184001228	0.553045298266	-0.194853604075	0.127043105987	-0.736459531692	-0.627572975974	0.196263934571	0.202474628553	-0.88462490126	-1.03587150745	-0.583528370683	0.0977485347895	1.75224170735	0.125374880727	-0.239997117452	-0.292327097524	-0.00184250090324	0.666569342507	-0.654277488552	-0.18685464376	-0.044298323075
Leptotrichiaceae	-0.0915846716282	-0.243710897549	0.173884124728	0.186585014485	0.0548375251677	0.268069684057	-0.115004458105	-0.244399179089	0.145067519045	0.138831811619	0.325428766506	-0.299955775447	-0.354985214845	0.00538651926467	0.0281775036983	-0.280113945143	0.0949592464152	-0.000253096272105	-0.212607149217	0.0204257737454	-0.0635802854372	-0.399978933477	-0.239529788868	-0.078691286449	-0.00129091969312	-0.384724290634	0.500494063192	-0.0304325259045	-0.403628086174	2.57539120079	-0.168563443879	-0.218096687322	0.138562588668	0.154819960151	0.0560061927721	0.0957526430994	0.340365449143	-0.192912677515	0.637426255677	-0.342734000305	-0.35871112404	-0.0013293412392	-0.0845502338657	0.0981895265138	0.139860685106	-0.0934755110198	-0.133803296907	0.0266727114838	0.0384930645446	0.07367998889	0.128703569521	0.161544305077	0.0574587754643	0.179697107461	0.487277935565	0.137814789941	0.0794741056391	0.00576162953239
Leuconostocaceae	-1.29674042229	1.01250838846	0.000253816605025	-1.0469114455	-0.482787781217	-0.93193828027	0.210048251949	0.436259491758	-0.130536422264	-0.123331617608	0.259087516905	-0.538773760216	0.652473160424	-0.542633304769	-0.132432609115	0.371131309109	0.0889132825305	-0.623561274247	-0.529931923142	-0.261103814051	0.798515461218	2.31204241352	0.5605044292	-0.104916305674	0.867876618438	0.0800167085897	-0.363756050326	-0.0147763666159	1.91937617586	-0.168563443879	6.77194623581	0.55245151979	-0.116018063027	0.712951941714	-0.0277275030267	0.0306860380423	-0.304371481438	-0.363346419468	0.487775579174	-0.0819988093926	0.985415409311	-0.722347836948	-0.426003559068	-0.00979714987473	0.0187449792021	-0.661390246637	-1.03977443362	-0.358969433253	0.139501374478	1.41038848265	0.159495352327	-0.165827814975	-0.288361860289	-0.16240456512	-0.150731561885	-1.41703485496	-0.23686958707	-0.0827281323156
Methanobacteriaceae	0.240097420671	-0.501597359665	-0.55580865726	-1.50987874618	0.213214750378	-1.04806453862	1.73818324913	-0.972420802776	-0.083976095037	-0.20439398615	-1.07245105125	1.92870481339	0.317786082191	1.58007382236	-0.225184522234	0.517625796939	-0.175454685931	0.917590095999	1.09648273693	0.113108554406	-0.626110055595	0.127441233481	0.0747223350264	0.282609944875	-1.23975394894	0.879974239284	-0.582931534823	-0.517140921337	-1.31954068661	-0.218096687322	0.55245151979	14.5403148509	-0.371449092926	-0.854608060632	-0.333692896756	-0.0906802763935	-0.561258835581	1.53616341337	-2.09612870811	3.31365320911	0.336988907693	-0.267913228036	1.78967370855	-0.474843518423	-0.508925119665	0.589741185073	-0.143125526724	0.21310981984	-0.0849665564962	-1.53832414231	-0.0342613632097	0.32979325789	0.946218379832	-0.178404017638	-0.629957494055	0.477780016667	0.294207821483	0.0870495812034
Microbacteriaceae	-0.00904872473244	-0.0453975258837	0.188514177305	0.120505293927	0.0259035811432	0.164603224517	-0.0886993280546	-0.0196231806611	0.0646083355047	0.119486494344	0.036077252801	-0.167115814303	-0.0751860937505	-0.128092097058	0.0968678153929	-0.151344962995	0.112354940055	-0.0668123148853	-0.147612313208	0.0918079276059	0.0717819635994	0.0839671517026	0.0412404444648	0.141898441369	0.0238127932564	-0.132873339111	0.262840196341	0.0390813807061	-0.00434660731956	0.138562588668	-0.116018063027	-0.371449092926	1.91440042837	-0.107459801962	-0.00655485365092	0.161218816595	0.153860970494	-0.00627708225552	-0.135904769664	-0.291716063686	-0.063580371716	-0.108233674778	-0.260721070921	0.121022225219	0.0861835499226	-0.00116572821153	-0.160764849191	-0.0351886870348	0.155318797153	-0.00454302895995	0.0850754663192	0.0318249412017	-0.126832588654	0.118585104954	-0.00727819077395	-0.00113188301234	0.046586145514	0.0710454312952
Micrococcaceae	-0.685847180016	1.200461654	-0.0467491178927	-0.220411098327	-0.0394784827876	-0.42633905187	-0.258480594951	0.384227052309	-0.0155494423467	-0.104719191781	1.21141343678	-0.861542349478	-0.374757126188	-0.269516952059	-0.0214439995884	0.0959124809554	0.241249694267	-0.547467836996	-0.30258512379	-0.117967180616	0.513037390088	0.620534719707	0.0334288552462	-0.155765805356	0.706113783485	-0.269589127893	0.191568788342	-0.174223695035	1.00047462786	0.154819960151	0.712951941714	-0.854608060632	-0.107459801962	4.40450908156	0.662779522329	-0.164257736034	0.131605620028	-0.145061934967	1.74222661513	-0.462314609947	-0.240480000921	-0.355288325312	-0.108719317447	0.0578722989049	-0.0469519685155	-0.600516133132	-0.769407088724	-0.385837684517	-0.0183458122485	1.34044474205	0.0113068800913	-0.269442327037	-0.313566375056	0.00267538847449	0.519480835208	-0.666481759241	-0.337163827083	-0.180626950881
Mitochondria	0.137437760934	0.604347820693	-0.0484860362589	-0.0528355276819	-0.165920633423	-0.0499606590868	-0.107410144376	0.0223514653436	-0.0742449374778	-0.0234229104161	0.734597628762	-0.450598924129	-0.397961973083	-0.360979562241	-0.10244859542	0.244517276742	0.101433573049	-0.460977045437	-0.349959043979	-0.0385473284711	0.448301695616	0.0449180018094	0.126416050233	0.116880892339	0.0793286075373	-0.288160293332	0.429301381751	-0.106054099616	0.462603110053	0.0560061927721	-0.0277275030267	-0.333692896756	-0.00655485365092	0.662779522329	4.18267742385	-0.0291942180387	0.302173019264	-0.07533948596	0.709103281402	-0.253456777324	-0.248410762435	-0.204573848641	-0.441196989643	0.0643887832559	-0.0285140282691	0.0361830282059	-0.254942085421	-0.212641489357	-0.0950318435674	0.425350512461	-0.0832487142098	-0.150399637373	-0.134986559589	0.0109864090809	-0.126548771505	0.0511263177436	-0.0916687402068	0.0457777748565
Moraxellaceae	-0.170980813309	-0.0745545212161	0.136588567911	0.0586351523873	0.0136952069878	0.169173073925	-0.118417126833	0.0137120104372	0.062454887352	0.125176046027	-0.00970644263132	-0.107907652025	-0.0256006284191	-0.0689874169357	0.0578788689668	-0.182898770958	0.0783364973202	-0.0590911662554	-0.324284634552	0.0598791099069	0.187258329307	0.0921601568853	0.0190744126174	0.0518830524894	-0.0633996382115	-0.215018732373	0.201171010407	0.0226044739158	-0.0448813959856	0.0957526430994	0.0306860380423	-0.0906802763935	0.161218816595	-0.164257736034	-0.0291942180387	1.959397168	0.0763986339844	-0.0130266725874	-0.0849163286018	-0.273868452551	0.0212010940473	-0.109189053457	-0.222765833765	0.130010338001	0.0758815087143	0.0521050341944	-0.105095380325	-0.0245771409014	0.161568517809	-0.0237207755252	0.126093328406	0.0592935067605	-0.0346610454744	0.0905606707834	0.0582617182427	-0.0824724168416	0.0486876086825	0.103169417693
