Genus	Abiotrophia	Acetanaerobacterium	Acidaminococcus	Acinetobacter	Actinobacillus	Actinomyces	Adlercreutzia	Akkermansia	Alistipes	Allisonella	Allobaculum	Alloprevotella	Alloscardovia	Anaerococcus	Anaerofilum	Anaerofustis	Anaeroglobus	Anaeroplasma	Anaerosporobacter	Anaerostipes	Anaerotruncus	Atopobium	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Butyrivibrio	Campylobacter	Candidatus_Saccharimonas	Candidatus_Soleaferrea	Caproiciproducens	Cardiobacterium	Catabacter	Catenibacterium	Catenisphaera	Cetobacterium	Christensenella	Christensenellaceae_R-7_group	Citrobacter	Clavibacter	Cloacibacillus	Clostridium_sensu_stricto_1	Collinsella	Coprobacillus	Coprobacter	Coprococcus_1	Coprococcus_2	Coprococcus_3	Corynebacterium	Cryptobacterium	Defluviitaleaceae_UCG-011	Dehalobacterium	Desulfovibrio	Dialister	Dielma	Dorea	Eggerthella	Eikenella	Eisenbergiella	Elusimicrobium	Enterococcus	Enterorhabdus	Epulopiscium	Erysipelatoclostridium	Erysipelotrichaceae_UCG-003	Erysipelotrichaceae_UCG-004	Escherichia/Shigella	Eubacterium	Ezakiella	Faecalibacterium	Faecalicoccus	Faecalitalea	Family_XIII_AD3011_group	Family_XIII_UCG-001	Fastidiosipila	Finegoldia	Flavonifractor	Fusicatenibacter	Fusobacterium	Gardnerella	Gelria	Gemella	Gordonibacter	Granulicatella	Haemophilus	Hafnia-Obesumbacterium	Holdemanella	Holdemania	Howardella	Hungatella	Hydrogenoanaerobacterium	Intestinibacter	Intestinimonas	Klebsiella	Lachnoclostridium	Lachnospira	Lachnospiraceae_AC2044_group	Lachnospiraceae_FCS020_group	Lachnospiraceae_NC2004_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK3A20_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_NK4B4_group	Lachnospiraceae_UCG-001	Lachnospiraceae_UCG-003	Lachnospiraceae_UCG-004	Lachnospiraceae_UCG-010	Lactobacillus	Lactococcus	Lactonifactor	Lawsonella	Leptotrichia	Leuconostoc	Marvinbryantia	Megamonas	Megasphaera	Methanobrevibacter	Methanosphaera	Mitsuokella	Mobiluncus	Mogibacterium	Morganella	Murdochiella	Negativicoccus	Neisseria	Odoribacter	Olsenella	Oribacterium	Oscillibacter	Oscillospira	Oxalobacter	Paeniclostridium	Papillibacter	Parabacteroides	Paraprevotella	Parasutterella	Parvimonas	Pediococcus	Peptoclostridium	Peptococcus	Peptoniphilus	Peptostreptococcus	Phascolarctobacterium	Porphyromonas	Prevotella	Prevotella_2	Prevotella_6	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Prevotellaceae_UCG-001	Prevotellaceae_UCG-003	Prevotellaceae_UCG-004	Propionibacterium	Pseudobutyrivibrio	Pseudoflavonifractor	Pseudomonas	Pyramidobacter	Raoultella	Rikenella	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Rosenbergiella	Rothia	Ruminiclostridium	Ruminiclostridium_1	Ruminiclostridium_5	Ruminiclostridium_6	Ruminiclostridium_9	Ruminococcaceae_NK4A214_group	Ruminococcaceae_UCG-001	Ruminococcaceae_UCG-002	Ruminococcaceae_UCG-003	Ruminococcaceae_UCG-004	Ruminococcaceae_UCG-005	Ruminococcaceae_UCG-008	Ruminococcaceae_UCG-009	Ruminococcaceae_UCG-010	Ruminococcaceae_UCG-011	Ruminococcaceae_UCG-013	Ruminococcaceae_UCG-014	Ruminococcaceae_V9D2013_group	Ruminococcus_1	Ruminococcus_2	Sarcina	Scardovia	Selenomonas_3	Sellimonas	Senegalimassilia	Shuttleworthia	Slackia	Sneathia	Solobacterium	Sporobacter	Staphylococcus	Streptococcus	Subdoligranulum	Succiniclasticum	Succinivibrio	Sutterella	Terrisporobacter	Turicibacter	Tyzzerella	Tyzzerella_3	Tyzzerella_4	Vagococcus	Veillonella	Victivallis	Weissella
Abiotrophia	1.0	0.0867156286982	0.0594609646292	0.0674541676537	0.0873870699882	0.136004617137	-0.0261923460518	-0.0536497556989	-0.0902136349747	0.0137639372955	0.0691284720042	-0.00390416719094	0.103002468229	0.0916559110899	-0.00817537750504	0.0415979301274	0.0676381963282	0.00965659356222	0.0592126514966	0.103795235134	-0.174862447684	0.124178793471	0.0133247375518	-0.122952503702	0.0852585088494	-0.0424100119641	0.154646466631	0.0210344318745	-0.132398594683	-0.111587885265	0.0533749209687	0.0799110217977	-0.0156010558957	-0.0311400936479	0.102597268791	0.0738297136626	-0.0340487399973	0.0658305745553	0.0953585989137	0.0914936183	-0.195802700536	0.0490840315927	0.124027171142	-0.00287566104527	-0.0336492902776	-0.00188810106848	0.0713223638158	-0.00612924985511	-0.135636585425	-0.114739407261	-0.0869017670313	0.0478038868252	0.0823807507811	-0.072807127014	0.0554454616859	-0.0814989673815	-0.0236252437812	0.0906957159938	0.0553849468969	0.120458341709	0.0787664713959	0.0779455595099	0.0325362542558	0.00123379557469	-0.0420672803248	0.0693181944901	0.126798551224	0.057279482252	0.0378594882011	0.0765389524636	0.0777929887107	0.00941924036872	-0.0462588800118	0.093846262609	0.104539405096	-0.104373388428	-0.0688091000983	0.0267195028866	0.0835818297155	0.0214645665623	-0.0106313635389	0.111211958355	0.0602793503357	-0.0356100350166	0.154700588074	0.0529253144555	0.108631337546	-0.049168580187	0.124770882313	-0.0374158944231	0.00411874030284	-0.0221491503767	0.0461597968503	0.00503361684373	0.046971660545	-0.0957818098781	0.0311725403637	0.0809610159248	-0.0899705322707	-0.135130107336	-0.0973832948831	-0.00762182775601	-0.0904458130214	0.0794500975929	-0.173390402879	-0.0851338189021	-0.104529084302	-0.0776631566035	-0.100117637608	-0.058058682522	0.0559739059338	0.0335132793639	0.1045225867	0.0785626629433	0.0649976013915	0.0801974418943	-0.0987798021809	0.0701563000865	0.0485306396357	-0.124740653284	-0.00802432137924	0.0371109859183	0.0530892876658	0.0702919613328	0.0709015418601	0.0583637448006	0.0798457796227	0.0379657866007	-0.0685330625695	0.0683122792047	0.0751642157783	-0.0823049997909	-0.0730800954089	-0.0431789892574	0.0985867913178	0.0729146212189	-0.0230413489308	-0.0819715394156	0.0450107405493	0.0372053053664	0.108574473656	0.0442529309002	-0.0129976450801	0.0588446136204	0.0758140197984	-0.0890659276355	-0.00361639293578	0.0150038547554	0.0397147236229	0.0408601340554	-0.0233804510525	-0.044516306228	-0.0139660457861	0.0944562837921	0.0416890378137	0.0475915508181	0.0885115599133	-0.00442289902962	0.0538374574069	0.0338013386542	0.0560368806965	0.0417673762074	0.0371506127541	-0.010065626779	0.00763895449121	-0.0450217109946	0.0553993618213	0.0228566544921	0.0665014051082	0.0788006645418	0.0288889048137	-0.127994927693	-0.0567161266405	-0.174052375907	0.0701982210012	-0.221648247132	-0.212243825834	0.00736001405341	-0.241112129748	0.057560350696	-0.0610756698687	-0.20103033379	-0.00751125653208	-0.0549993372458	-0.156587305184	0.0214436027542	-0.158238044906	-0.136188097278	0.0407974602683	0.0472117554415	0.113595261473	0.094703706361	-0.101201253114	0.0365016866794	-0.0389930973057	0.0715468351778	0.069971671616	0.0433345259059	0.0938661892046	0.076446558386	-0.102816324672	0.0686687675238	0.112454979061	-0.0560828705344	-0.0101163982794	0.014527740037	0.0930565998605	0.0411149212828	0.0774718091184	0.0678419168799	-0.00968269264971	0.0376534780553	0.0178376530432
Acetanaerobacterium	0.0867156286982	1.0	0.03222441713	0.0635974795152	0.0508291226699	0.0053983882846	0.0128719435612	-0.023234874098	-0.0705874727444	0.00848391750673	0.055704735707	-0.0159992395623	0.0545228201171	0.0404661625788	0.0272079723489	0.0283909679071	0.0807862751222	-0.0052843893978	0.0206907956832	0.0139400248439	-0.110868427376	0.00659446986785	0.0116719964758	-0.0646378118208	-0.0166892153096	-0.00193987334537	0.0185410290703	0.0216032634599	-0.0419414451659	-0.0638949791591	0.0610452938812	0.05236610464	0.0049411019428	-0.0366184909216	0.0820626203487	0.00232258877954	-0.00766810908746	0.0614333947065	0.0656816787697	0.0240917850508	-0.105915841702	0.0203372169418	0.0528129213235	0.0155718861042	-0.0131187455987	-0.0512372338149	0.0187890322844	0.0505957186555	-0.0774019807211	-0.0859552890482	-0.0443436746809	0.0163629638888	0.0492830156422	-0.00944685930724	0.0703239699522	-0.0617218458098	-0.0284478506215	0.0486068594754	-0.0420339326732	0.0809111206548	0.088275432015	0.0467608529906	0.0475798826793	0.00161793360933	-0.0313753852344	0.0713748443797	0.0816352174799	-0.00455950257516	0.0373498488596	0.0283397795594	0.0470964819995	0.0180648796621	-0.0354360289053	0.047961930769	0.0799410497198	-0.106772695362	-0.0738445628608	0.0479999976107	0.0372304856116	0.0436239846537	-0.00739233986685	0.0534362968184	0.0379215249497	-0.0132068654089	-0.0272213325973	-0.000589399948786	0.0498371656104	-0.00652153209325	0.0599369240705	-0.0578231662438	0.033110000142	-0.0254966528121	0.0413823439491	0.0089026099558	-0.0197709185244	-0.0383769327901	0.0586481575076	0.0416749480492	-0.0776285300362	-0.090426870225	-0.080873031624	-0.0213046395257	-0.0401103779037	0.029694000265	-0.0874294643828	-0.021447411719	-0.0365953164428	-0.00842435097141	-0.00915758855005	-0.0169429204156	0.030975631919	-0.00747859286983	0.08291867089	0.0483034453993	0.05648805702	0.000812757146634	-0.0825268952228	0.0479426544881	0.0134416716454	-0.0331947367837	-0.0104793995236	0.0314429824072	0.0756415176859	-0.0231141612992	0.082325530811	0.0310251254631	0.0873742371776	0.0839284997324	-0.0491384266202	0.051040346777	0.0511868919912	-0.062402855566	-0.0147864268022	-0.00791392604949	0.0456703331474	0.0683080254928	-0.0676896571751	-0.0455143675187	0.0272808555584	0.0561993782637	0.0616903554277	0.061830642321	-0.00560189599022	0.00813227468686	0.0527120102679	-0.0214971538632	-0.00239400869126	0.0126492011186	0.00114514375133	-0.00191816069197	0.00951089930663	-0.0872047277669	0.0571382839166	0.0448394541532	0.064986986417	0.0391559996212	0.0725224295778	-0.0366138200085	0.0242229185012	0.0411004811151	0.0518522606876	0.0549676170594	0.055273923089	0.0147992879191	-0.047321962798	-0.0367076840156	0.0500174248842	-0.0278140070085	0.0648243799379	0.074874314385	-0.0254108806304	-0.0694005246268	-0.03877196348	-0.092817706826	0.0325209837406	-0.108398854553	-0.0698137623382	-0.0033215621853	-0.117737661411	0.0268290301269	-0.0325427947401	-0.082732346367	-0.00770564167685	-0.0558897691279	-0.100511012013	0.045785004749	-0.0765773393439	-0.0166118005518	0.0297784719943	0.0231018800133	0.0563305005643	0.057708809941	-0.06298276756	0.0378038807761	-0.0352642268758	0.0538044358068	0.00461520862728	0.0298725384903	0.0479469616509	0.029079978646	-0.0650394670444	0.0569202556122	0.0464376182926	-0.0147842669921	-0.0351119885772	0.00170436708091	0.072647772443	0.0295377926131	0.0473997265326	0.0689615099761	0.0474319924216	0.0586290432697	0.00960244025492
Acidaminococcus	0.0594609646292	0.03222441713	1.0	0.0395816778204	0.00828326263688	-0.0373095071168	-0.0157383594549	-0.039939408778	-0.0277650897831	0.141701401642	0.0267380307072	-0.0017879172592	0.0262018634943	0.0400761546592	0.0188225098491	-0.0212679354277	0.0362093369986	0.0474627461904	-0.00332544775498	-0.0787692597241	-0.0852758738485	-0.0287579178641	0.0759846579435	-0.0853549410411	0.0593374612794	0.105095017395	-0.0262812850784	0.0746357224603	0.0381653659777	-0.0796205423057	0.00767786377937	0.0394165759744	0.046040691936	0.006079326312	0.0413676561273	-0.00171662612292	0.0153084579052	0.0872278743688	0.0177589598117	0.0386957984866	-0.147425492686	-0.0178187953029	0.0359070030962	0.00253696675273	-0.0710300033909	0.00436643551971	0.00819580127927	0.0462987800187	-0.131088404564	-0.105892198506	-0.0508808739485	0.00842990014804	0.0257393066373	-0.0668946811861	0.0320377661995	-0.0291597912013	0.0649619510921	0.0809180048906	-0.0248927721271	0.0329669176612	0.0242777171288	0.0456741783412	0.00785359776359	-0.0831669530265	0.0245125367185	0.0306439435594	0.00146413623039	-0.0545882218071	0.0301531972123	0.048289532943	0.00562627512725	0.014782873984	-0.00327908524522	0.0278177569447	-0.0103583659143	-0.156816143511	-0.045935957098	0.0366197789297	0.0479479894675	0.0968009790041	-0.0727270955679	0.0255146784837	0.0515363153024	-0.044999752211	-0.016328205323	-0.0116633270786	0.0572803067945	0.0480060233574	0.0210342161761	0.010714174256	0.0316507354348	-0.0256676313586	0.0284159455956	0.00719946242441	-0.0204665205031	-0.0481230212046	0.0330482355117	0.127642621646	-0.0159231353124	-0.117654036125	-0.101656141874	-0.0151161681319	-0.0450996573735	0.0421220615702	-0.101104625357	-0.0601626270223	-0.0974560854211	-0.0685721722454	0.00471896090544	-0.0224746009568	0.0264124083071	-0.0396773890273	0.0861964333428	0.0395096375412	0.0224322335289	-0.0110287412735	-0.11875440772	0.10306881442	0.141277328751	-0.066442367482	-0.0136114079883	0.0389544969279	0.0849984874083	-0.0395922625106	0.0405942359627	0.0591663839929	0.0491085570591	0.032493909673	0.00326697817482	0.0378587760359	0.0427135764808	0.0707535536862	-0.0307857394636	0.0514169784029	0.0336066086111	0.0302512024809	0.0615067971657	0.00781751855542	0.118042193928	-0.0108172791157	0.0435752493154	0.0521296782946	-0.0394483639979	0.0162544665383	0.0377026146321	0.0159313616639	-0.00211358677339	0.00244160983043	0.0251838387239	0.0307917385958	0.076341126869	0.0295879799818	0.00948890379551	0.052652799052	0.0252695329618	0.0143603286165	0.0605879178672	-0.00660213599427	0.0131038855077	0.0474567109859	0.0666672479187	0.0459785120063	0.0230524159018	-0.0295238072675	-0.0646201241487	0.045702467937	0.0354100341017	0.0189806504166	0.0566590084459	0.0369572916769	0.00379667928432	-0.110916187068	-0.0132136675842	-0.105993541558	0.0335951017186	-0.156517365904	-0.0936203371379	0.0708726832131	-0.136812525062	-0.0247644041875	-0.00433637990002	-0.170100617725	-0.0202142519437	-0.109980067277	-0.141581818275	0.0237153553247	-0.0937599548049	-0.0422856401966	0.00847440865547	-0.0122359747164	0.0620104189394	-0.00460873211502	-0.0509605295734	0.0311509163096	0.0147931154855	0.0502971848029	-0.0327274648386	0.0110197812781	0.0222417996366	0.00375022907135	-0.0363642539965	0.0212456549965	0.0828762968594	0.0660461971204	-0.0606044250989	-0.122753040356	0.0936186538378	0.0598352807562	0.0842380262897	0.0201841732601	0.0227827536744	0.0217227940513	0.0423347961499
Acinetobacter	0.0674541676537	0.0635974795152	0.0395816778204	1.0	0.0612974943472	0.00545722470782	0.0110098656861	-0.0442859540178	-0.084769317518	-0.0188726494944	0.0609327622419	-0.0178574449624	0.0527174285373	0.0563226840763	0.0365565166239	0.00354514347103	0.0583642275507	0.00538241180619	0.0411374882471	0.00565656326681	-0.108517893466	0.0360988147039	0.00860642725705	-0.0723559077163	0.0260431074221	-0.0327821208894	0.0215393241216	0.00871357092422	-0.0588678230375	-0.0565318705445	0.0436562851709	0.0809476189689	0.0109941663189	-0.0038922629843	0.0490968389476	-0.00201236350303	-0.00835136965989	0.0721351723111	0.0702710408336	0.0122946900359	-0.128467747368	0.0729141483705	0.0516270034873	0.0362447177966	-0.0048155684431	-0.051926029165	0.0460424677446	-0.0123060869826	-0.121389256576	-0.0976848905803	-0.113873828568	0.0630129863538	0.0693988268208	-0.00811973526044	0.0396476964526	-0.0715144621297	-0.0448323217624	0.0626537000292	-0.0588833770558	0.091075626801	0.054839845599	0.0419112135424	0.031907825234	0.0137964963908	-0.0470029481069	0.0425650817446	0.0520683835749	-0.00141425513742	0.0226976881826	0.0343562708745	0.0687071394914	0.015508267662	-0.0134138902843	0.0539020572981	0.0862446266047	-0.128009273847	-0.0919032645991	0.0548733827864	0.0421585358354	0.0433879987614	-0.0280310690301	0.0977753326952	0.0533567783486	-0.0216220512909	0.0313510033329	-0.008413094729	0.0347055808557	0.0341068958845	0.0520685313905	-0.0532191815825	0.0127628212625	-0.00146934851585	0.0428839539281	-0.000795853204695	0.0165206498121	0.0100551046517	0.0451499231	0.0393853210178	-0.0654586706919	-0.13770444133	-0.0916948968932	-0.00217754470025	-0.0390949385636	0.0615467377451	-0.114893778887	-0.0608157744102	-0.102437903414	-0.054916524746	-0.0219984775671	-0.0396818429375	0.0212281633371	-0.0186254097149	0.0583767772763	0.0519037099799	0.0898627538791	0.017986645837	-0.0810671785458	0.0438246739481	0.0800170308701	-0.0446112200115	-0.00598219146837	0.0505645520076	0.068745534332	-0.0125211385216	0.0652219046616	0.0589259825785	0.0516924537429	0.0589692742887	-0.0673153952586	0.0562943056396	0.0804068090517	-0.0596794564724	-0.0358289938354	-0.0174844372048	0.0390541726553	0.0540368575844	-0.0603893443955	-0.0193651183681	-0.00216461067156	0.0550614618657	0.0705797554539	0.052514799707	0.0265492051284	0.0263278658749	0.0331313935578	-0.0374272129881	0.0041563563225	0.0294672814874	-0.00218430830601	0.027033103379	-0.00883166221667	-0.0587102287628	0.0366602386735	0.062859649396	0.00443166490545	0.039311061077	0.0525946626619	-0.00191542408042	0.054691319177	0.0463209185206	0.0786223661479	0.0836871279874	0.0321864556203	0.0302549583081	-0.0208954569709	-0.0779274590858	0.0444449989212	0.0224882258292	0.0592761616311	0.0517839291178	-0.0641547146348	-0.106588229075	-0.0306569261487	-0.106210366532	0.0425791878468	-0.141414331258	-0.11871061652	-0.00329348878974	-0.108990727269	0.022035194304	-0.0206763393093	-0.110637668628	0.0212033074688	-0.155289147364	-0.133324958509	0.00834986587626	-0.127152304164	-0.0639001478669	0.0526287891337	0.0506074621845	0.072622516249	0.0466023525172	-0.0398373323806	0.0414789964799	-0.0438354575483	0.0600405418835	0.0464485283983	0.00359151893488	0.0698913491795	0.0570089185531	-0.10567727411	0.065383269443	0.0659788200885	-0.00859937211663	-0.0118288625006	0.0121723450004	0.0509606710813	0.0229876241811	0.0764771564694	0.0975219127015	0.0605182737294	0.0379172725782	0.0235493865955
Actinobacillus	0.0873870699882	0.0508291226699	0.00828326263688	0.0612974943472	1.0	0.0357929313557	-0.071304612534	-0.0847573260778	-0.114367221452	0.0480436284015	0.0471682959301	0.00651685306518	0.0637269533583	0.0511414552688	0.0115708125783	-0.00120751912761	0.0552259192884	0.00501898695012	0.0449553417704	-0.0297997272967	-0.227899573573	0.0946062516151	0.0209677494366	-0.0814327756932	-0.0452111302131	0.00532004382917	-0.0267295155567	0.0255793666869	-0.0453767222178	-0.0539569818865	0.0351725835326	0.0546380816042	0.00646740036753	-0.031982594669	0.098341819308	-0.0435641682978	-0.00219017477649	0.0355123797053	0.0728088154332	-0.0304263741841	-0.139807849587	0.19010074991	0.0676118320445	-0.00324299275128	-0.0071860905052	-0.0715226702568	-0.0286215034629	-0.00334138466221	-0.12745818245	-0.0643501663766	-0.0898066715668	0.0310363952076	0.0427099808694	-0.0438102784542	0.0402492423228	-0.105724276972	-0.0448156909856	0.0260423288634	-0.0495287764815	0.0800236987094	0.0896263793513	0.00628044431297	0.0307474545317	-0.0263594991967	0.0243707840738	0.0770310281287	-0.00142376060031	0.0291553352401	0.0240784100397	0.0329654457045	0.016986438426	-0.00627019146287	0.0415965901018	0.0383693193668	0.0476468552832	-0.177341496855	-0.122423658415	0.0253348361262	-0.0299520131025	-0.0118652523308	-0.0148875147624	0.177096140548	0.0517308192323	-0.0241394629042	0.1279793841	-0.0323197476636	0.204587509838	0.247787187205	0.13716547405	0.0354636297895	-0.0345336972184	0.00428675455239	-0.00393812863229	0.010861815144	-0.0406241084351	-0.0540278719314	0.144441200769	0.065700247862	0.038382264249	-0.154550733273	-0.13701428407	-0.00195261730752	-0.0199809400669	0.0542525831878	-0.00130824074885	-0.0583462916292	-0.0594840377707	0.0442238911616	0.00273558830374	0.0144293017694	0.0132586539354	0.0208377038393	0.066921298214	0.0363753998193	0.170890673305	0.0770419838201	-0.114799017914	0.115950967616	0.0832869596572	-0.0584807648021	-0.0247681477887	0.0140769965922	0.0520315284668	-0.00557081483307	0.0901137210163	0.0080646776239	0.0330758088396	0.138895632602	-0.138475874565	0.0845155318826	0.121093792842	-0.158903683249	-0.0239228008053	-0.0890582024615	0.0656129321715	0.0454833221039	-0.0287732272316	-0.0707357448697	0.00250083803205	-0.0116150350102	0.0818020248875	0.0383342310603	-0.0333829021365	0.0143594937436	0.0368949726124	-0.030036788268	-0.0264080533963	0.00366692985157	-0.0149148490542	-0.0286394862072	0.0293565117256	-0.0414400393169	0.0462057459515	0.0258349558759	-0.00701103236199	0.0508411450898	0.0347096477295	0.00296084577537	0.0370927188114	0.0618311870154	0.054887812014	0.115168979218	0.0848336606063	-0.0234301871701	-0.050143943146	0.0288670086759	0.0740131805466	0.0797465950628	0.0507975296306	0.0272846149015	-0.0763019291415	-0.106792808231	-0.0540327270886	-0.167931826947	0.0248874368213	-0.160583240317	-0.141147348979	-0.0351475250719	-0.142621366281	0.00497766364653	-0.066221282062	-0.145061254137	-0.059180073	-0.0717840850569	-0.104401191903	-0.0100774088315	-0.0883058169738	-0.0373746246547	0.0186065443033	-0.0110241978455	0.12200598588	0.0259316071391	-0.0329770563941	0.0162521902308	-0.0113440078537	0.0327592190653	-0.0112612551068	-0.00745975702667	0.0504488163745	0.135053470837	-0.0706356450542	0.0474335512657	0.0696546664434	0.0161066746269	-0.00133436076681	-0.00701339641795	0.031161843634	0.0175409033447	0.0454143283603	0.0447239981704	0.232927757247	0.0224225131466	0.0543447193879
Actinomyces	0.136004617137	0.0053983882846	-0.0373095071168	0.00545722470782	0.0357929313557	1.0	0.145909743331	-0.0410534207603	-0.155136060155	0.0250476667924	0.00686248569171	-0.0281949727849	0.0741617097959	0.114061832657	-0.0867159087001	-0.00265225653802	0.0299326491166	-0.0313682229276	-0.00838940808015	0.25495426133	-0.298318812773	0.408460443064	-0.152861335963	-0.177925032019	0.211709040837	-0.128422419043	0.337579305985	0.0572384283417	-0.201416837643	-0.201032977697	0.0164534610702	0.0227835941609	-0.0409611811618	-0.0938884839655	0.0225631485468	0.0216731134732	0.0319976344464	-0.0232016741752	0.037501159686	0.0710573784785	-0.164282301454	0.0547260982078	0.0434348358997	-0.0736631488019	0.0843429469465	0.101407628242	0.0227073590869	-0.104523912021	-0.0721116163746	-0.101396368253	0.0243801583564	0.145238706251	0.0703216635959	-0.213397196081	0.0251390007487	0.0185426110905	-0.00614553222102	-0.029973119575	0.244005287423	0.222595921013	0.0196245104389	-0.0597653990487	-0.00144939003232	0.178585056306	-0.000427617690625	0.0139871932023	0.0599448362259	0.163289122649	-0.0262497153136	0.131699710198	0.0610974490839	0.0230508413426	-0.135153844484	0.0226575413791	0.128468023873	0.00453287080765	-0.184670184867	0.0498949580432	0.111778217924	-0.153053177358	0.174740323506	0.101111143329	0.0230408434438	-0.112191113578	0.363338896658	0.152434682581	0.284456337943	0.0918907791468	0.0610621382065	0.0881790575931	-0.11720912409	-0.00204942109434	0.0108691910493	-0.0470069626746	0.202363669367	-0.0789076448813	0.0308003241895	-0.122848887696	-0.239870805584	-0.232105859037	0.0498661182607	-0.0258168742289	-0.0315096886271	0.0138064232937	-0.255757387256	-0.11890754404	-0.12281168619	-0.126744001044	-0.253216329002	-0.279423401775	0.267752988645	0.22725193144	0.0615474316323	0.064801061744	-0.0117853537708	0.249472333879	0.0706913096199	0.0965784647832	0.0263084649868	-0.0474031865089	-0.0242338880134	-0.000676159674416	0.0565633427428	0.288668359611	0.0179653994687	0.059848312687	0.0528667076061	0.00195099206012	-0.155033546932	0.0574318853612	0.0879992274583	-0.219668757277	-0.195070545345	-0.0888023032427	0.0558000750239	-0.0284995846555	-0.119326643899	-0.194499651421	-0.0229966759592	0.0948847791189	0.0391099710011	0.0351472817181	0.0672071856474	0.0815174063556	0.104378163608	-0.170389551489	-0.000992499001514	0.00472637978275	-0.0180021190982	0.00590374419759	0.013002607731	-0.0860257342384	0.0208714863281	-0.0208287725277	-0.013102322976	-0.0152278853046	0.0497641824357	-0.0594112866911	-0.0166677336287	0.0523009607829	-0.0384942115653	0.00885626787173	-0.0126536309382	-0.0851851408143	0.144116152502	-0.0869672002061	0.0196821563928	0.304760676278	-0.00832835618054	-0.00130526578729	0.0210051371008	-0.130939955413	-0.147296445322	-0.231896613761	-0.0373398872969	-0.266645755243	-0.316278061948	0.158452679135	-0.329008323139	0.00961883441989	-0.177001663309	-0.304492259372	-0.0975253445441	0.0627217520228	-0.162726234989	-0.072013970084	-0.223268483483	-0.0867897627141	0.00987476556637	0.222755982055	0.0138693712775	0.128605555361	0.106177852793	-0.0294006977759	-0.0034708445175	0.00612308937666	0.0986609003328	-0.0216213477273	0.0251793906776	0.446081601058	0.0145277689246	-0.0199306521766	0.0564759173311	-0.129071289123	0.0988210097066	0.122993302061	-0.00256651099844	0.051720253194	0.0578387401681	0.0172076751869	0.0714228169229	-0.0323095954477	0.173345895517
